mes,data,descricao,valor,saldo
2025-08,29/08/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,21.0,87581.2
2025-08,29/08/25,MOVIMENTAÇÃO PESSOA FÍSICA,747.38,86833.82
2025-08,29/08/25,Feira Elisete 28/08/2Unidade XXX,245.0,87078.82
2025-08,31/08/25,Rendimento de Aplicação C,422.02,87500.84
2025-01,02/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,53495.78
2025-01,02/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,53802.23
2025-01,02/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,54108.68
2025-01,02/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,54415.13
2025-01,03/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,54721.88
2025-01,03/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,452.5,54269.38
2025-01,03/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,696.0,53573.38
2025-01,06/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,53880.43
2025-01,06/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,63.93,53816.5
2025-01,07/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,20.96,53795.54
2025-01,07/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,195.0,53600.54
2025-01,07/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,612.0,52178.84
2025-01,07/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,2065.33,50113.51
2025-01,07/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,4200.0,45913.51
2025-01,08/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.45,46220.96
2025-01,08/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,539.9,45681.06
2025-01,09/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.55,45988.61
2025-01,09/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.55,46296.16
2025-01,09/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.55,46603.71
2025-01,09/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,170.0,46433.71
2025-01,09/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,250.0,46183.71
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.65,46491.36
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.65,46799.01
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,310.65,47109.66
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,342.12,47451.78
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,115.0,47336.78
2025-01,10/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,337.43,46999.35
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47299.03
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47598.71
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47898.39
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48198.07
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48497.75
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48797.43
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49097.11
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49396.79
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49696.47
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49996.15
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50295.83
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50595.51
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50895.19
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51194.87
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51494.55
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51794.23
2025-01,13/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,2550.89,49243.34
2025-01,13/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,4200.0,45043.34
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,45343.02
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,45642.7
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,45942.38
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,46242.06
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,46541.74
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,46841.42
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47141.1
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47440.78
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,47740.46
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48040.14
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48339.82
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48639.5
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,48939.18
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49238.86
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49538.54
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49838.22
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.85,50146.07
2025-01,14/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.85,50453.92
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50753.6
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51053.28
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51352.96
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51652.64
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51952.32
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52252.0
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52551.68
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52851.36
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53151.04
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53450.72
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53750.4
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54050.08
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54349.76
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54649.44
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54949.12
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,308.15,55257.27
2025-01,15/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,308.15,55565.42
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,39606.9
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,39906.58
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,40206.26
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,40505.94
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,40805.62
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,41105.3
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,41404.98
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,41704.66
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,42004.34
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,42304.02
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,42603.7
2025-01,16/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,757.53,41846.17
2025-01,16/01/25,Ressarcimento de Despesas Ref. a pagamento do saae C,7200.06,49046.23
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49345.91
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49645.59
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,49945.27
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50244.95
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50544.63
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,50844.31
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51143.99
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51443.67
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,51743.35
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52043.03
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52342.71
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52642.39
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,52942.07
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53241.75
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53541.43
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,53841.11
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54140.79
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54440.47
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,54740.15
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,55039.83
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,55339.51
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,55639.19
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,55938.87
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56238.55
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56538.23
2025-01,17/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,600.0,55938.23
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56237.91
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56537.59
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56837.27
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57136.95
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57436.63
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57736.31
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58035.99
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58335.67
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58635.35
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58935.03
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,59234.71
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,303.68,59538.39
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,303.68,59842.07
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,303.68,60145.75
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,308.45,60454.2
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,308.45,60762.65
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,308.45,61071.1
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,311.45,61382.55
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,275.0,61107.55
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,550.0,60557.55
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,1226.5,59331.05
2025-01,20/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,1290.59,58040.46
2025-01,20/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,2453.0,55587.46
2025-01,20/01/25,Desp. c- Boletos Bancarios D,12.0,55575.46
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,55875.14
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56174.82
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56474.5
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,56774.18
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57073.86
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57373.54
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57673.22
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,57972.9
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58272.58
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58572.26
2025-01,21/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,58871.94
2025-01,21/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,8.45,58863.49
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,59163.17
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,59462.85
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,59762.53
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,60062.21
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,60361.89
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,60661.57
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,60961.25
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,61260.93
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,61560.61
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,61860.29
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62159.97
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62459.65
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,62759.33
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63059.01
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63358.69
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63658.37
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,63958.05
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64257.73
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64557.41
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,64857.09
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65156.77
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65456.45
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,65756.13
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66055.81
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66355.49
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66655.17
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,66954.85
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67254.53
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67554.21
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,67853.89
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68153.57
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68453.25
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,68752.93
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69052.61
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69352.29
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69651.97
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,69951.65
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70251.33
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70551.01
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,70850.69
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71150.37
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71450.05
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,71749.73
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,72049.41
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,72349.09
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,72648.77
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,72948.45
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,73248.13
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,73547.81
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,73847.49
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,74147.17
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,74446.85
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,74746.53
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,75046.21
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,75345.89
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,75645.57
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,75945.25
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,76244.93
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,76544.61
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,76844.29
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,77143.97
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,77443.65
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,77743.33
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78043.01
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78342.69
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78642.37
2025-01,22/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78942.05
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,79247.9
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,79553.75
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,79859.6
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,80165.45
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,80471.3
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,80777.15
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,81083.0
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,81388.85
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,81694.7
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,82000.55
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,82306.4
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.85,82612.25
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,340.14,82952.39
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,80.46,82871.93
2025-01,23/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,4950.0,77921.93
2025-01,23/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,77618.25
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.95,77924.2
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.95,78230.15
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.95,78536.1
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.95,78842.05
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,309.05,79151.1
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,309.05,79460.15
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,309.05,79769.2
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,343.66,80112.86
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,100.0,80012.86
2025-01,24/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,1990.0,78022.86
2025-01,24/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,2300.0,75722.86
2025-01,24/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,9450.0,66272.86
2025-01,24/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,42147.0,24125.86
2025-01,24/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,23822.18
2025-01,27/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,24128.23
2025-01,27/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.05,24434.28
2025-01,27/01/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,182.0,24252.28
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.15,24558.43
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.15,24864.58
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.15,25170.73
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.15,25476.88
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.15,25783.03
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,309.25,26092.28
2025-01,28/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,340.47,26432.75
2025-01,28/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,26129.07
2025-01,28/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,25825.39
2025-01,28/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,25521.71
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,25828.16
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,26134.61
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,26441.06
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,26747.51
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.45,27053.96
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,314.44,27368.4
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,314.44,27682.84
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,377.32,28060.16
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,624.67,28684.83
2025-01,29/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,645.62,29330.45
2025-01,29/01/25,Honorarios de Cobranças Jurídicas D,994.57,28335.88
2025-01,30/01/25,Ressarcimento de Despesa Ref. a pagamento de taxa condominial D,303.68,28032.2
2025-01,31/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.65,28338.85
2025-01,31/01/25,MOVIMENTAÇÃO PESSOA FÍSICA,177.0,28161.85
2025-01,31/01/25,Rendimento de Aplicação C,36.97,28198.82
2025-06,02/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.65,85583.71
2025-06,02/06/25,FORNECEDOR / PRESTADOR DE SERVIÇOS,4200.0,81383.71
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,81690.46
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,81997.21
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,82303.96
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,82610.71
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,306.75,82917.46
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,261.41,82656.05
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.0,82351.05
2025-06,03/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,4200.0,78151.05
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78450.73
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,78750.41
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,79050.09
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,79349.77
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,79649.45
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,79949.13
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,305.49,80254.62
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,80561.67
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,80868.72
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,81175.77
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,81482.82
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,81789.87
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,82096.92
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,307.05,82403.97
2025-06,04/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,354.14,82758.11
2025-06,05/06/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,83057.79
